,shop_name,shop_address,shop_lat,shop_lng,types,zip_code
23,The Turnip Truck - Charlotte Ave,"5001 Charlotte Ave, Nashville, TN 37209",36.1518346,-86.8474861,"['grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",37209
41,The Turnip Truck - East Nashville,"701 Woodland St, Nashville, TN 37206",36.1738247,-86.7600158,"['grocery_or_supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",37206
0,Walmart,"2421 Powell Ave, Nashville, TN 37204",36.110974,-86.7694458,"['department_store', 'point_of_interest', 'store', 'establishment']",37204
4,Walmart Neighborhood Market,"109 Gallatin Pike N, Madison, TN 37115",36.2639405,-86.7140491,"['supermarket', 'department_store', 'bakery', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37115
12,Walmart Neighborhood Market,"5531 Edmondson Pike, Nashville, TN 37211",36.0421931,-86.7456447,"['supermarket', 'department_store', 'bakery', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37211
27,Walmart Supercenter,"1112 Nashville Pike, Gallatin, TN 37066",36.3769631,-86.4759008,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37066
34,Walmart Supercenter,"1201 Morgantown Rd, Bowling Green, KY 42101",36.9866348,-86.4840175,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",42101
36,Walmart Supercenter,"125 Myers St, Carthage, TN 37030",36.2456246,-85.9391003,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37030
40,Walmart Supercenter,"1334 N Ellington Pkwy, Lewisburg, TN 37091",35.4711267,-86.7914299,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37091
46,Walmart Supercenter,"140 Joe B Jackson Pkwy, Murfreesboro, TN 37127",35.7751509,-86.3999035,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37127
51,Walmart Supercenter,"14800 Fort Campbell Blvd, Oak Grove, KY 42262",36.6678848,-87.4402847,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",42262
52,Walmart Supercenter,"150 Walton Ave, Bowling Green, KY 42104",36.9487482,-86.4335977,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",42104
54,Walmart Supercenter,"1550 Nashville Rd, Franklin, KY 42134",36.6949225,-86.5730362,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",42134
58,Walmart Supercenter,"1626 Highway 12 North S, Ashland City, TN 37015",36.2480163,-87.0328445,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37015
65,Walmart Supercenter,"1655 W College St, Pulaski, TN 38478",35.2017517,-87.0602111,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",38478
66,Walmart Supercenter,"1680 Fort Campbell Blvd, Clarksville, TN 37042",36.5804171,-87.4130046,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37042
71,Walmart Supercenter,"175 Beasley Dr, Dickson, TN 37055",36.0602428,-87.3806814,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37055
76,Walmart Supercenter,"1880 N Main St, Shelbyville, TN 37160",35.5131566,-86.4520543,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37160
80,Walmart Supercenter,"2000 Old Fort Pkwy, Murfreesboro, TN 37129",35.8500518,-86.4280853,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37129
84,Walmart Supercenter,"2012 Memorial Blvd, Murfreesboro, TN 37129",35.878498,-86.3830413,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37129
90,Walmart Supercenter,"204 Anderson Ln N, Hendersonville, TN 37075",36.3224317,-86.5959696,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37075
100,Walmart Supercenter,"2111 N Jackson St, Tullahoma, TN 37388",35.3897784,-86.2398279,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37388
102,Walmart Supercenter,"2200 Brookmeade Dr, Columbia, TN 38401",35.5990704,-87.0513407,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",38401
106,Walmart Supercenter,"2232 Gallatin Pike N, Madison, TN 37115",36.3084588,-86.6866025,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37115
118,Walmart Supercenter,"225 Wilkinson Ln, White House, TN 37188",36.4726292,-86.6776289,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37188
125,Walmart Supercenter,"2315 Madison St, Clarksville, TN 37043",36.5096697,-87.2692439,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37043
148,Walmart Supercenter,"2518 Hillsboro Blvd, Manchester, TN 37355",35.4525453,-86.0473837,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37355
149,Walmart Supercenter,"275 Walton Dr, Waverly, TN 37185",36.0842603,-87.8327177,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37185
150,Walmart Supercenter,"2900 S Rutherford Blvd, Murfreesboro, TN 37130",35.8315944,-86.346231,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37130
154,Walmart Supercenter,"300 Pleasant Grove Rd Ste 600, Mt. Juliet, TN 37122",36.1787681,-86.5196456,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37122
162,Walmart Supercenter,"3035 Hamilton Church Rd, Antioch, TN 37013",36.0609738,-86.6291251,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37013
175,Walmart Supercenter,"3050 Wilma Rudolph Blvd, Clarksville, TN 37040",36.5946617,-87.2907943,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37040
178,Walmart Supercenter,"3360 Tom Austin Hwy, Springfield, TN 37172",36.4836896,-86.8878536,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37172
186,Walmart Supercenter,"3458 Dickerson Pike, Nashville, TN 37207",36.2443566,-86.7629009,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37207
205,Walmart Supercenter,"3600 Mallory Ln, Franklin, TN 37067",35.9392705,-86.8201513,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37067
215,Walmart Supercenter,"4040 Nolensville Pike, Nashville, TN 37211",36.0824717,-86.725605,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37211
233,Walmart Supercenter,"419 TN-52 W, Lafayette, TN 37083",36.5192919,-86.0383055,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37083
237,Walmart Supercenter,"4424 Lebanon Pike, Hermitage, TN 37076",36.2164829,-86.600792,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37076
250,Walmart Supercenter,"4959 Main St, Spring Hill, TN 37174",35.7728287,-86.9190551,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37174
256,Walmart Supercenter,"515 W Broad St, Smithville, TN 37166",35.9547567,-85.8299059,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37166
257,Walmart Supercenter,"5511 Murfreesboro Rd, La Vergne, TN 37086",36.0147957,-86.54559,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37086
266,Walmart Supercenter,"570 Enon Springs Rd E, Smyrna, TN 37167",35.9712219,-86.4959487,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37167
274,Walmart Supercenter,"5824 Nolensville Pike, Nashville, TN 37211",36.0419415,-86.7091763,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37211
292,Walmart Supercenter,"612 E Main St, Hohenwald, TN 38462",35.5571433,-87.5286124,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",38462
293,Walmart Supercenter,"615 S Cumberland St, Lebanon, TN 37087",36.1919491,-86.2909178,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37087
300,Walmart Supercenter,"7044 Charlotte Pike, Nashville, TN 37209",36.1317787,-86.9075012,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37209
319,Walmart Supercenter,"7100 Hopgood Rd, Fairview, TN 37062",35.9627597,-87.1399517,"['department_store', 'hardware_store', 'bakery', 'grocery_or_supermarket', 'electronics_store', 'furniture_store', 'home_goods_store', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",37062
0,Whole Foods Market,"1202 Broadway, Nashville, TN 37203",36.1567496,-86.7880596,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",37203
22,Whole Foods Market,"1566 W McEwen Dr, Franklin, TN 37067",35.934211,-86.8249366,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",37067
40,Whole Foods Market,"1601 S Brentwood Blvd, St. Louis, MO 63144",38.6271091,-90.3478836,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",63144
41,Whole Foods Market,"1814 Gunbarrel Rd Ste 100, Chattanooga, TN 37421",35.0236688,-85.1560858,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",37421
43,Lucy market,"2131 Murfreesboro Pike, Nashville, TN 37217",36.0924134,-86.6524681,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37217
44,Los Amigos Mercado Latino,"2582 Murfreesboro Pike, Nashville, TN 37217",36.0751766,-86.6387663,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37217
45,Double Eight Food Mart Inc,"2615 Murfreesboro Pike, Nashville, TN 37217",36.07186,-86.637993,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37217
46,S and E Hair Braiding,"2719 Jefferson St, Nashville, TN 37208",36.1675954,-86.8199292,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37208
47,Whole Foods Market,"2800 Old Milton Pkwy, Alpharetta, GA 30009",34.0694669,-84.2784091,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",30009
48,Litton's Corner Market,"2830 Gallatin Pike, Nashville, TN 37216",36.2022406,-86.7389614,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37216
49,Whole Foods Market,"301 Manufacturers Rd, Chattanooga, TN 37405",35.0633539,-85.3141872,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",37405
50,Bordeaux Food,"3205 Clarksville Pike, Nashville, TN 37218",36.193048,-86.832462,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37218
51,Rosie's Market,"3900 Charlotte Ave, Nashville, TN 37209",36.1527329,-86.83348,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37209
52,Hunter's Hometown Foods,"3910 Clarksville Pike, Nashville, TN 37218",36.208599,-86.8393554,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37218
53,The Produce Place,"4000 Murphy Rd, Nashville, TN 37209",36.140911,-86.83324,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37209
54,Whole Foods Market,"4021 Hillsboro Pike, Nashville, TN 37215",36.1031403,-86.8187272,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",37215
76,Whole Foods Market,"4059 Finn Wy, Lexington, KY 40517",37.9776328,-84.5286723,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",40517
77,Savi Urban Market,"415 Church St, Nashville, TN 37219",36.1634125,-86.779421,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37219
78,Madison Inglewood Market,"4702 Gallatin Pike, Nashville, TN 37216",36.2305556,-86.7247222,"['convenience_store', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37216
79,Wedgehill Market,"600 Benton Ave, Nashville, TN 37204",36.1318851,-86.768775,"['grocery_or_supermarket', 'supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37204
80,L & E Market,"606 Millwood Dr, Nashville, TN 37217",36.1300845,-86.713784,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37217
81,Whole Foods Market,"6730 Papermill Dr NW, Knoxville, TN 37919",35.9330472,-84.015503,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",37919
84,Swett's Market,"702 28th Ave N, Nashville, TN 37208",36.1590176,-86.8182096,"['grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37208
85,Aleksey's Market,"718 Thompson Ln, Nashville, TN 37204",36.1128669,-86.7652274,"['supermarket', 'grocery_or_supermarket', 'food', 'point_of_interest', 'store', 'establishment']",37204
86,Sprouts Farmers Market,"7620 Hwy 70 S, Nashville, TN 37221",36.0799,-86.94918,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",37221
88,Whole Foods Market,"7825 US-72, Germantown, TN 38138",35.0888037,-89.8021257,"['grocery_or_supermarket', 'supermarket', 'food', 'health', 'point_of_interest', 'store', 'establishment']",38138
